                         
    NODE       SX             SY             SZ             SXY            SYZ            SXZ     
    1052   -0.51724E-003   0.25083E-003  -0.37831E-004  -0.36707E-002  -0.26503E-004  -0.21815E-004
    1053   -0.16437E-002   0.49718E-004  -0.13107E-003  -0.19139E-002  -0.35728E-004  -0.19854E-004
    1054   -0.46100E-002  -0.24152E-001  -0.57385E-003  -0.43851E-001   0.18470E-003  -0.18744E-003
    1055   -0.45112E-002  -0.11169E-001  -0.15244E-002  -0.29775E-001   0.18374E-005   0.52458E-004
    1056   -0.27719E-002  -0.55474E-002  -0.40275E-003  -0.21593E-001   0.39755E-004   0.39932E-004
    1057   -0.20616E-002  -0.25991E-002  -0.32917E-003  -0.16677E-001   0.10529E-004   0.45243E-004
    1058   -0.16859E-002  -0.76196E-003  -0.24738E-003  -0.13479E-001  -0.18587E-004   0.43685E-004
    1059   -0.14674E-002   0.32471E-003  -0.20322E-003  -0.11228E-001  -0.36765E-004   0.56284E-004
    1060   -0.13656E-002   0.92410E-003  -0.18041E-003  -0.95080E-002  -0.55339E-004   0.61667E-004
    1061   -0.13917E-002   0.11160E-002  -0.18520E-003  -0.80669E-002  -0.72968E-004   0.64827E-004
    1062   -0.15984E-002   0.96283E-003  -0.23140E-003  -0.67366E-002  -0.94596E-004   0.70973E-004
    1063   -0.20182E-002   0.64614E-003  -0.23118E-003  -0.53988E-002  -0.13066E-003   0.97227E-004
    1064   -0.28830E-002   0.46102E-004  -0.41029E-003  -0.39700E-002  -0.16134E-003   0.11217E-003
    1065   -0.40302E-002  -0.38732E-003  -0.46463E-003  -0.25507E-002  -0.22689E-003   0.15715E-003
    1066   -0.55346E-002  -0.58795E-003  -0.47397E-003  -0.11311E-002  -0.64747E-004   0.65726E-004
    1067   -0.10468E-001  -0.51131E-002   0.43981E-003  -0.42400E-001   0.60480E-003   0.24272E-004
    1068   -0.78370E-002   0.30892E-002  -0.80988E-003  -0.26581E-001  -0.79780E-004   0.49568E-004
    1069   -0.47918E-002   0.50883E-002   0.27657E-003  -0.18685E-001  -0.93603E-004  -0.24956E-005
    1070   -0.35648E-002   0.57164E-002   0.16752E-003  -0.14217E-001  -0.12697E-003  -0.31714E-004
    1071   -0.27641E-002   0.57972E-002   0.20978E-003  -0.11370E-001  -0.14237E-003  -0.40838E-004
    1072   -0.22854E-002   0.56191E-002   0.18901E-003  -0.93550E-002  -0.15935E-003  -0.49625E-004
    1073   -0.19984E-002   0.52615E-002   0.18955E-003  -0.77793E-002  -0.19338E-003  -0.46689E-004
    1074   -0.18869E-002   0.47989E-002   0.19963E-003  -0.64320E-002  -0.24941E-003  -0.19045E-004
    1075   -0.19742E-002   0.43116E-002   0.23725E-003  -0.52095E-002  -0.32583E-003   0.45875E-004
    1076   -0.22435E-002   0.39406E-002   0.42357E-003  -0.41618E-002  -0.46254E-003   0.13485E-003
    1077   -0.29567E-002   0.33504E-002   0.47159E-003  -0.32271E-002  -0.17793E-003   0.57684E-004
    1078   -0.39652E-002   0.28456E-002   0.70573E-003  -0.23659E-002  -0.16828E-003   0.23636E-004
    1079   -0.54642E-002   0.21943E-002   0.79947E-003  -0.17973E-002  -0.56843E-004  -0.16828E-004
    1080   -0.20936E-001   0.72247E-002   0.14561E-003  -0.41349E-001   0.30182E-003   0.23213E-003
    1081   -0.13820E-001   0.99977E-002  -0.73848E-003  -0.24961E-001   0.27267E-003   0.37418E-004
    1082   -0.94946E-002   0.10029E-001  -0.34503E-004  -0.17367E-001   0.25024E-003   0.42542E-004
    1083   -0.69820E-002   0.92646E-002  -0.83131E-004  -0.13116E-001   0.24242E-003   0.67704E-004
    1084   -0.54297E-002   0.86414E-002  -0.26390E-004  -0.10474E-001   0.24750E-003   0.62414E-004
    1085   -0.44528E-002   0.79913E-002  -0.38832E-004  -0.86287E-002   0.25002E-003   0.53777E-004
    1086   -0.38589E-002   0.73345E-002  -0.51634E-004  -0.72036E-002   0.26743E-003   0.37755E-004
    1087   -0.35344E-002   0.66503E-002  -0.63458E-004  -0.60059E-002   0.29684E-003   0.12685E-004
    1088   -0.33921E-002   0.59583E-002  -0.60672E-004  -0.49335E-002   0.32551E-003  -0.22024E-004
    1089   -0.33556E-002   0.52546E-002  -0.77779E-004  -0.39009E-002   0.33269E-003  -0.61566E-004
    1090   -0.33257E-002   0.46567E-002   0.28288E-004  -0.28906E-002   0.22429E-003  -0.53539E-004
    1091   -0.34521E-002   0.40290E-002   0.37578E-004  -0.17948E-002   0.10376E-003  -0.28218E-004
    1092   -0.37444E-002   0.33495E-002   0.46216E-004  -0.67885E-003   0.15289E-003   0.53787E-005
    1093   -0.26635E-001   0.21749E-001  -0.26814E-003  -0.35723E-001  -0.12450E-003   0.28195E-003
    1094   -0.16303E-001   0.18883E-001  -0.10609E-002  -0.20880E-001   0.14101E-004   0.65573E-004
    1095   -0.10545E-001   0.16285E-001  -0.22669E-003  -0.14376E-001   0.24025E-004   0.56298E-004
    1096   -0.74490E-002   0.14047E-001  -0.14412E-003  -0.10979E-001   0.13672E-004   0.55508E-004
    1097   -0.55487E-002   0.12459E-001  -0.54528E-004  -0.88179E-002   0.26662E-004   0.41235E-004
    1098   -0.43430E-002   0.11258E-001  -0.21324E-004  -0.73247E-002   0.31512E-004   0.37951E-004
    1099   -0.35317E-002   0.10282E-001  -0.31199E-006  -0.61790E-002   0.36671E-004   0.36340E-004
    1100   -0.29876E-002   0.94500E-002   0.13341E-004  -0.52263E-002   0.41473E-004   0.35521E-004
    1101   -0.26322E-002   0.86919E-002   0.15010E-004  -0.43703E-002   0.45945E-004   0.30789E-004
    1102   -0.24258E-002   0.79551E-002  -0.21572E-004  -0.35453E-002   0.52167E-004   0.22075E-004
    1103   -0.23268E-002   0.72376E-002  -0.81174E-004  -0.27071E-002   0.64704E-004   0.10487E-004
    1104   -0.22936E-002   0.66207E-002  -0.14691E-003  -0.18339E-002   0.81271E-004  -0.15215E-004
    1105   -0.22489E-002   0.61810E-002  -0.13193E-003  -0.97050E-003   0.53860E-004  -0.28772E-004
    1106   -0.26769E-001   0.32635E-001  -0.13559E-003  -0.27431E-001  -0.28143E-003   0.33145E-003
    1107   -0.15751E-001   0.25061E-001  -0.90222E-003  -0.15327E-001  -0.35585E-004   0.51490E-004
    1108   -0.95419E-002   0.20003E-001  -0.14876E-003  -0.10695E-001  -0.12778E-004   0.37597E-004
    1109   -0.64063E-002   0.16814E-001  -0.10025E-003  -0.83240E-002   0.15497E-005   0.10607E-004
    1110   -0.45924E-002   0.14633E-001  -0.42708E-004  -0.68418E-002   0.36360E-006   0.66837E-005
    1111   -0.34168E-002   0.13092E-001  -0.32539E-004  -0.57646E-002   0.88924E-006   0.27544E-005
    1112   -0.26376E-002   0.11927E-001  -0.25733E-004  -0.49193E-002   0.39910E-006   0.13897E-005
    1113   -0.21000E-002   0.11000E-001  -0.26488E-004  -0.41949E-002   0.32607E-006   0.89118E-006
    1114   -0.17352E-002   0.10233E-001  -0.27559E-004  -0.35311E-002   0.12251E-005   0.22615E-005
    1115   -0.15038E-002   0.95814E-002  -0.25578E-004  -0.28877E-002   0.11581E-005   0.33801E-005
    1116   -0.13917E-002   0.90145E-002  -0.26405E-004  -0.22396E-002  -0.11454E-005   0.35153E-005
    1117   -0.13720E-002   0.84842E-002  -0.21588E-004  -0.15433E-002  -0.98151E-006   0.48829E-005
    1118   -0.14474E-002   0.80360E-002   0.10825E-004  -0.78052E-003  -0.96984E-006   0.29518E-005
    1119   -0.23499E-001   0.40431E-001  -0.18460E-003  -0.18194E-001  -0.41997E-003   0.22048E-003
    1120   -0.11925E-001   0.28590E-001  -0.88326E-003  -0.95938E-002  -0.96021E-004   0.39474E-004
    1121   -0.67879E-002   0.22323E-001  -0.89940E-004  -0.72367E-002  -0.29668E-004   0.44795E-004
    1122   -0.42420E-002   0.18434E-001  -0.99836E-004  -0.59292E-002  -0.64219E-005   0.12969E-004
    1123   -0.27798E-002   0.15977E-001  -0.34712E-004  -0.50356E-002  -0.18026E-005   0.70496E-005
    1124   -0.18581E-002   0.14248E-001  -0.25432E-004  -0.43511E-002  -0.71053E-006   0.39147E-005
    1125   -0.12345E-002   0.12987E-001  -0.14594E-004  -0.37681E-002   0.81536E-008   0.23575E-005
    1126   -0.80776E-003   0.12016E-001  -0.10338E-004  -0.32412E-002   0.66548E-007   0.15582E-005
    1127   -0.51613E-003   0.11247E-001  -0.86434E-005  -0.27375E-002   0.29810E-007   0.68308E-006
    1128   -0.33078E-003   0.10626E-001  -0.98087E-005  -0.22369E-002   0.17167E-006   0.11794E-006
    1129   -0.23375E-003   0.10123E-001  -0.10788E-004  -0.17233E-002  -0.18884E-006  -0.77549E-006
    1130   -0.23086E-003   0.97166E-002  -0.25620E-004  -0.11877E-002  -0.81242E-006  -0.18293E-005
    1131   -0.31119E-003   0.94006E-002  -0.32710E-004  -0.61567E-003  -0.54607E-006   0.22728E-006
    1132   -0.15267E-001   0.44215E-001  -0.31892E-003  -0.90067E-002  -0.51092E-003   0.21051E-003
    1133   -0.58000E-002   0.30087E-001  -0.69371E-003  -0.52283E-002  -0.20294E-003   0.48340E-004
    1134   -0.27235E-002   0.23334E-001  -0.21593E-004  -0.46322E-002  -0.20600E-004   0.45500E-004
    1135   -0.12394E-002   0.19234E-001  -0.74063E-004  -0.41313E-002  -0.11366E-004   0.15820E-004
    1136   -0.36072E-003   0.16670E-001  -0.26468E-004  -0.36963E-002  -0.32232E-005   0.89595E-005
    1137    0.18495E-003   0.14911E-001  -0.21017E-004  -0.32919E-002  -0.12773E-005   0.50111E-005
    1138    0.55220E-003   0.13637E-001  -0.15599E-004  -0.29036E-002  -0.52502E-006   0.32247E-005
    1139    0.80927E-003   0.12679E-001  -0.13958E-004  -0.25190E-002  -0.24756E-006   0.21648E-005
    1140    0.98592E-003   0.11940E-001  -0.13630E-004  -0.21314E-002  -0.24179E-006   0.16649E-005
    1141    0.10990E-002   0.11363E-001  -0.14714E-004  -0.17344E-002  -0.42728E-006   0.13522E-005
    1142    0.11535E-002   0.10916E-001  -0.16505E-004  -0.13235E-002  -0.43146E-006   0.14392E-005
    1143    0.11526E-002   0.10583E-001  -0.19143E-004  -0.89499E-003  -0.10277E-005   0.16197E-005
    1144    0.10876E-002   0.10356E-001  -0.16182E-004  -0.44754E-003  -0.10393E-005   0.67026E-006
    1145   -0.25110E-002   0.44187E-001  -0.38252E-003  -0.29840E-002  -0.34175E-003   0.38560E-003
    1146    0.97046E-003   0.30604E-001  -0.26203E-003  -0.30307E-002  -0.19479E-003   0.85033E-004
    1147    0.17768E-002   0.23545E-001   0.24875E-004  -0.32986E-002  -0.13498E-004   0.37101E-004
    1148    0.21454E-002   0.19547E-001  -0.13617E-004  -0.32078E-002  -0.12076E-004   0.19612E-004
    1149    0.23254E-002   0.17023E-001   0.86693E-005  -0.30043E-002  -0.36827E-005   0.11422E-004
    1150    0.24448E-002   0.15301E-001   0.55842E-005  -0.27374E-002  -0.17379E-005   0.66575E-005
    1151    0.25295E-002   0.14069E-001   0.69813E-005  -0.24400E-002  -0.79082E-006   0.42849E-005
    1152    0.25938E-002   0.13154E-001   0.59774E-005  -0.21234E-002  -0.50330E-006   0.28621E-005
    1153    0.26429E-002   0.12462E-001   0.51366E-005  -0.17919E-002  -0.40796E-006   0.19507E-005
    1154    0.26762E-002   0.11938E-001   0.37148E-005  -0.14474E-002  -0.46995E-006   0.13333E-005
    1155    0.26926E-002   0.11547E-001   0.22471E-005  -0.10914E-002  -0.54023E-006   0.79879E-006
    1156    0.26881E-002   0.11271E-001  -0.10661E-005  -0.72507E-003  -0.86489E-006   0.39486E-006
    1157    0.26601E-002   0.11101E-001  -0.92247E-006  -0.35113E-003  -0.90143E-007   0.19294E-006
    1158    0.65394E-002   0.43302E-001  -0.41052E-003  -0.17402E-002   0.44007E-004   0.42488E-003
    1159    0.62011E-002   0.30469E-001  -0.66871E-004  -0.29202E-002  -0.40532E-004   0.90215E-004
    1160    0.53785E-002   0.23561E-001   0.51187E-004  -0.32680E-002  -0.19426E-004   0.31245E-004
    1161    0.48875E-002   0.19693E-001   0.56003E-005  -0.32149E-002  -0.78743E-005   0.19141E-004
    1162    0.45609E-002   0.17248E-001   0.14927E-004  -0.29984E-002  -0.28474E-005   0.11324E-004
    1163    0.43550E-002   0.15587E-001   0.74520E-005  -0.27201E-002  -0.13970E-005   0.70142E-005
    1164    0.42248E-002   0.14405E-001   0.61731E-005  -0.24109E-002  -0.54788E-006   0.46241E-005
    1165    0.41447E-002   0.13539E-001   0.42457E-005  -0.20851E-002  -0.19909E-006   0.31220E-005
    1166    0.40984E-002   0.12895E-001   0.29752E-005  -0.17483E-002  -0.27141E-007   0.21569E-005
    1167    0.40756E-002   0.12418E-001   0.19195E-005  -0.14035E-002   0.35721E-007   0.14798E-005
    1168    0.40687E-002   0.12075E-001   0.10575E-005  -0.10525E-002   0.12802E-006   0.10034E-005
    1169    0.40734E-002   0.11845E-001   0.91308E-006  -0.69704E-003  -0.66150E-007   0.53172E-006
    1170    0.40877E-002   0.11715E-001  -0.14185E-006  -0.33927E-003   0.61576E-006   0.40265E-006
    1171    0.84859E-002   0.43385E-001  -0.32088E-003  -0.16442E-002   0.33974E-003   0.24929E-003
    1172    0.88546E-002   0.30357E-001  -0.16093E-003  -0.39371E-002   0.53394E-004   0.48754E-004
    1173    0.73467E-002   0.23864E-001   0.96115E-004  -0.39479E-002  -0.94453E-005   0.34420E-004
    1174    0.64864E-002   0.20003E-001   0.13257E-004  -0.37266E-002  -0.31528E-005   0.14430E-004
    1175    0.59472E-002   0.17592E-001   0.20321E-004  -0.33861E-002  -0.13181E-005   0.97348E-005
    1176    0.55958E-002   0.15955E-001   0.11161E-004  -0.30179E-002  -0.72611E-006   0.60866E-005
    1177    0.53673E-002   0.14800E-001   0.86431E-005  -0.26419E-002  -0.24393E-006   0.40892E-005
    1178    0.52214E-002   0.13963E-001   0.61997E-005  -0.22642E-002  -0.29762E-007   0.28092E-005
    1179    0.51341E-002   0.13349E-001   0.47065E-005  -0.18865E-002   0.97560E-007   0.19600E-005
    1180    0.50898E-002   0.12905E-001   0.36868E-005  -0.15092E-002   0.15554E-006   0.13474E-005
    1181    0.50786E-002   0.12595E-001   0.28085E-005  -0.11321E-002   0.20962E-006   0.90073E-006
    1182    0.50943E-002   0.12400E-001   0.34621E-005  -0.75498E-003   0.15702E-006   0.47822E-006
    1183    0.51337E-002   0.12304E-001   0.66139E-006  -0.37645E-003   0.38636E-006   0.31367E-006
    1184    0.79979E-002   0.43148E-001  -0.26060E-003  -0.54235E-003   0.41667E-003   0.21712E-003
    1185    0.86771E-002   0.30818E-001  -0.28823E-003  -0.47087E-002   0.47949E-004   0.35819E-004
    1186    0.77929E-002   0.24394E-001   0.83551E-004  -0.46567E-002   0.14008E-004   0.29388E-004
    1187    0.70127E-002   0.20522E-001   0.11846E-004  -0.42704E-002   0.70683E-006   0.11840E-004
    1188    0.65204E-002   0.18080E-001   0.17531E-004  -0.38241E-002   0.41415E-006   0.75792E-005
    1189    0.61888E-002   0.16432E-001   0.10104E-004  -0.33707E-002   0.11525E-006   0.48659E-005
    1190    0.59694E-002   0.15277E-001   0.81307E-005  -0.29259E-002   0.15942E-006   0.33306E-005
    1191    0.58308E-002   0.14447E-001   0.59424E-005  -0.24912E-002   0.21151E-006   0.23247E-005
    1192    0.57522E-002   0.13848E-001   0.45433E-005  -0.20656E-002   0.26853E-006   0.16454E-005
    1193    0.57185E-002   0.13421E-001   0.34281E-005  -0.16475E-002   0.29050E-006   0.11598E-005
    1194    0.57193E-002   0.13134E-001   0.24337E-005  -0.12351E-002   0.31795E-006   0.78608E-006
    1195    0.57467E-002   0.12964E-001   0.26549E-005  -0.82562E-003   0.35857E-006   0.45820E-006
    1196    0.57941E-002   0.12899E-001  -0.12233E-005  -0.41576E-003   0.23408E-006   0.18366E-006
    1197    0.69415E-002   0.41840E-001  -0.15648E-003   0.11069E-002   0.41008E-003   0.20430E-003
    1198    0.72879E-002   0.31384E-001  -0.30467E-003  -0.46051E-002   0.45590E-004   0.23544E-004
    1199    0.71610E-002   0.25003E-001   0.35075E-004  -0.49350E-002   0.25501E-004   0.23860E-004
    1200    0.68044E-002   0.21108E-001   0.13327E-005  -0.45694E-002   0.43482E-005   0.94407E-005
    1201    0.65075E-002   0.18627E-001   0.11375E-004  -0.40992E-002   0.19021E-005   0.61578E-005
    1202    0.62958E-002   0.16958E-001   0.73317E-005  -0.36115E-002   0.76211E-006   0.38061E-005
    1203    0.61544E-002   0.15794E-001   0.70237E-005  -0.31272E-002   0.52011E-006   0.26756E-005
    1204    0.60723E-002   0.14962E-001   0.57602E-005  -0.26535E-002   0.44040E-006   0.18802E-005
    1205    0.60365E-002   0.14367E-001   0.45227E-005  -0.21919E-002   0.38658E-006   0.13577E-005
    1206    0.60360E-002   0.13951E-001   0.35809E-005  -0.17419E-002   0.43075E-006   0.97032E-006
    1207    0.60595E-002   0.13680E-001   0.22606E-005  -0.13010E-002   0.37010E-006   0.65334E-006
    1208    0.60986E-002   0.13532E-001   0.16139E-005  -0.86637E-003   0.51107E-006   0.45806E-006
    1209    0.61440E-002   0.13497E-001  -0.19366E-005  -0.43492E-003   0.15321E-006   0.12376E-006
    1210    0.58299E-002   0.39750E-001  -0.10136E-003   0.28670E-002   0.39419E-003   0.19853E-003
    1211    0.56540E-002   0.31556E-001  -0.29500E-003  -0.37884E-002   0.41434E-004   0.18540E-004
    1212    0.61399E-002   0.25470E-001  -0.76664E-005  -0.46993E-002   0.29083E-004   0.21442E-004
    1213    0.62284E-002   0.21606E-001  -0.16655E-004  -0.45480E-002   0.60080E-005   0.77831E-005
    1214    0.61812E-002   0.19130E-001   0.17433E-005  -0.41523E-002   0.30310E-005   0.53040E-005
    1215    0.61192E-002   0.17460E-001   0.19344E-005  -0.36844E-002   0.12407E-005   0.32662E-005
    1216    0.60826E-002   0.16296E-001   0.33596E-005  -0.31948E-002   0.88245E-006   0.22771E-005
    1217    0.60776E-002   0.15466E-001   0.22184E-005  -0.27051E-002   0.61092E-006   0.16136E-005
    1218    0.61015E-002   0.14876E-001   0.13504E-005  -0.22263E-002   0.62230E-006   0.11481E-005
    1219    0.61425E-002   0.14469E-001  -0.52343E-006  -0.17599E-002   0.52067E-006   0.77611E-006
    1220    0.61923E-002   0.14211E-001  -0.22659E-005  -0.13065E-002   0.48577E-006   0.54250E-006
    1221    0.62403E-002   0.14086E-001  -0.36117E-005  -0.86360E-003   0.58038E-006   0.39610E-006
    1222    0.62758E-002   0.14078E-001  -0.64553E-005  -0.42829E-003   0.17968E-006   0.13380E-006
    1223    0.50020E-002   0.37310E-001  -0.36507E-004   0.44528E-002   0.37311E-003   0.19750E-003
    1224    0.42694E-002   0.31228E-001  -0.26355E-003  -0.25934E-002   0.36481E-004   0.14475E-004
    1225    0.51400E-002   0.25618E-001  -0.39286E-004  -0.41031E-002   0.28016E-004   0.18988E-004
    1226    0.55554E-002   0.21915E-001  -0.28334E-004  -0.42581E-002   0.61327E-005   0.64188E-005
    1227    0.57162E-002   0.19511E-001  -0.49483E-005  -0.40020E-002   0.32517E-005   0.44390E-005
    1228    0.57964E-002   0.17884E-001   0.30387E-006  -0.35920E-002   0.15922E-005   0.27339E-005
    1229    0.58655E-002   0.16742E-001   0.20625E-005  -0.31214E-002   0.91838E-006   0.19172E-005
    1230    0.59481E-002   0.15925E-001   0.25200E-005  -0.26382E-002   0.92170E-006   0.13915E-005
    1231    0.60353E-002   0.15346E-001   0.13264E-006  -0.21597E-002   0.66930E-006   0.88653E-006
    1232    0.61221E-002   0.14948E-001  -0.19788E-005  -0.16987E-002   0.61955E-006   0.65714E-006
    1233    0.61955E-002   0.14715E-001  -0.22503E-005  -0.12534E-002   0.46238E-006   0.42524E-006
    1234    0.62463E-002   0.14612E-001  -0.43863E-005  -0.81811E-003   0.57985E-006   0.42613E-006
    1235    0.62720E-002   0.14629E-001  -0.55033E-005  -0.40011E-003   0.20754E-006   0.12081E-006
    1236    0.44789E-002   0.34821E-001   0.79084E-005   0.57610E-002   0.34823E-003   0.19227E-003
    1237    0.33433E-002   0.30462E-001  -0.23519E-003  -0.13403E-002   0.31411E-004   0.12711E-004
    1238    0.43773E-002   0.25440E-001  -0.61674E-004  -0.33599E-002   0.23900E-004   0.16917E-004
    1239    0.49628E-002   0.22006E-001  -0.35791E-004  -0.38225E-002   0.52981E-005   0.57090E-005
    1240    0.52534E-002   0.19748E-001  -0.82369E-005  -0.37178E-002   0.32950E-005   0.40671E-005
    1241    0.54370E-002   0.18203E-001  -0.21967E-005  -0.33724E-002   0.13397E-005   0.24737E-005
    1242    0.56071E-002   0.17105E-001   0.30665E-005  -0.29347E-002   0.13713E-005   0.18858E-005
    1243    0.57672E-002   0.16311E-001  -0.10730E-005  -0.24653E-002   0.10520E-005   0.11114E-005
    1244    0.59194E-002   0.15736E-001  -0.51251E-005  -0.20137E-002   0.83466E-006   0.71302E-006
    1245    0.60402E-002   0.15379E-001  -0.35623E-005  -0.15803E-002   0.49815E-006   0.43830E-006
    1246    0.61227E-002   0.15169E-001  -0.51331E-005  -0.11510E-002   0.53133E-006   0.45619E-006
    1247    0.61756E-002   0.15091E-001  -0.75033E-005  -0.74209E-003   0.53052E-006   0.28747E-006
    1248    0.61885E-002   0.15129E-001  -0.69130E-005  -0.35637E-003   0.25214E-006   0.18635E-006
    1249    0.42645E-002   0.32445E-001   0.54510E-004   0.68126E-002   0.31351E-003   0.17417E-003
    1250    0.28448E-002   0.29378E-001  -0.21453E-003  -0.20069E-003   0.24623E-004   0.94081E-005
    1251    0.38656E-002   0.24995E-001  -0.75583E-004  -0.26102E-002   0.17957E-004   0.14114E-004
    1252    0.44886E-002   0.21910E-001  -0.36500E-004  -0.33320E-002   0.47626E-005   0.51341E-005
    1253    0.48291E-002   0.19846E-001  -0.12783E-004  -0.33509E-002   0.18091E-005   0.33577E-005
    1254    0.51026E-002   0.18427E-001   0.49364E-005  -0.30677E-002   0.17804E-005   0.28583E-005
    1255    0.53546E-002   0.17378E-001   0.62646E-007  -0.26420E-002   0.18048E-005   0.17981E-005
    1256    0.56057E-002   0.16576E-001  -0.10400E-004  -0.22243E-002   0.13123E-005   0.88824E-006
    1257    0.57981E-002   0.16076E-001  -0.46048E-005  -0.18272E-002   0.42308E-006   0.47358E-006
    1258    0.59249E-002   0.15745E-001  -0.56574E-005  -0.14138E-002   0.62309E-006   0.70085E-006
    1259    0.60191E-002   0.15566E-001  -0.72600E-005  -0.10206E-002   0.49462E-006   0.30333E-006
    1260    0.60650E-002   0.15514E-001  -0.84063E-005  -0.64739E-003   0.43572E-006   0.38388E-006
    1261    0.60673E-002   0.15568E-001  -0.66290E-005  -0.30541E-003   0.29207E-006   0.25162E-006
    1262    0.43276E-002   0.30240E-001   0.97776E-004   0.75985E-002   0.25940E-003   0.13360E-003
    1263    0.26770E-002   0.28087E-001  -0.20475E-003   0.74755E-003   0.16011E-004   0.52835E-005
    1264    0.35577E-002   0.24367E-001  -0.78591E-004  -0.19271E-002   0.14347E-004   0.11868E-004
    1265    0.40987E-002   0.21639E-001  -0.47774E-004  -0.28283E-002   0.24601E-006   0.32195E-005
    1266    0.44667E-002   0.19861E-001   0.67708E-005  -0.29572E-002   0.20985E-005   0.47940E-005
    1267    0.47960E-002   0.18575E-001   0.11316E-004  -0.26463E-002   0.28986E-005   0.29419E-005
    1268    0.51868E-002   0.17468E-001  -0.16993E-004  -0.22937E-002   0.25587E-005   0.13369E-005
    1269    0.54842E-002   0.16804E-001  -0.42859E-005  -0.19748E-002   0.22064E-006   0.26590E-006
    1270    0.56657E-002   0.16343E-001  -0.25333E-005  -0.15935E-002   0.73303E-006   0.90703E-006
    1271    0.58137E-002   0.16052E-001  -0.58016E-005  -0.12275E-002   0.61455E-006   0.12612E-006
    1272    0.59009E-002   0.15912E-001  -0.49203E-005  -0.87279E-003   0.40225E-006   0.24407E-006
    1273    0.59396E-002   0.15884E-001  -0.69216E-005  -0.54424E-003   0.37742E-006   0.80856E-007
    1274    0.59330E-002   0.15948E-001  -0.42535E-005  -0.25198E-003   0.28329E-006   0.12375E-006
    1275    0.46081E-002   0.28305E-001   0.15579E-003   0.80252E-002   0.17596E-003   0.62052E-004
    1276    0.28208E-002   0.26762E-001  -0.15928E-003   0.14556E-002   0.12416E-004   0.31381E-005
    1277    0.33928E-002   0.23524E-001  -0.11040E-003  -0.13320E-002   0.20731E-005   0.66277E-005
    1278    0.38319E-002   0.21308E-001  -0.76065E-005  -0.24319E-002  -0.10238E-005   0.65254E-005
    1279    0.41384E-002   0.19886E-001   0.31829E-004  -0.24328E-002   0.48047E-005   0.64793E-005
    1280    0.46727E-002   0.18439E-001  -0.24682E-004  -0.21770E-002   0.47869E-005   0.28593E-005
    1281    0.51276E-002   0.17557E-001  -0.12971E-004  -0.19966E-002   0.37136E-006   0.34187E-006
    1282    0.53677E-002   0.16972E-001  -0.23512E-005  -0.16775E-002   0.50136E-006   0.13230E-005
    1283    0.55764E-002   0.16559E-001  -0.95423E-005  -0.13547E-002   0.93287E-006   0.40909E-006
    1284    0.57086E-002   0.16329E-001  -0.72986E-005  -0.10286E-002   0.34680E-006   0.53694E-006
    1285    0.57851E-002   0.16222E-001  -0.82063E-005  -0.71960E-003   0.41886E-006   0.38712E-006
    1286    0.58118E-002   0.16216E-001  -0.86494E-005  -0.44027E-003   0.27556E-006   0.31501E-006
    1287    0.57973E-002   0.16286E-001  -0.52029E-005  -0.19991E-003   0.25315E-006   0.32836E-006
    1288    0.50346E-002   0.26769E-001   0.29336E-003   0.78937E-002   0.81876E-004  -0.63955E-004
    1289    0.30643E-002   0.25171E-001  -0.17123E-003   0.20093E-002  -0.19014E-004  -0.28207E-004
    1290    0.33544E-002   0.22511E-001  -0.56629E-004  -0.10287E-002  -0.12566E-004   0.42723E-005
    1291    0.34656E-002   0.21082E-001   0.52691E-004  -0.18121E-002   0.74173E-005   0.16480E-004
    1292    0.40582E-002   0.19409E-001  -0.26790E-004  -0.17612E-002   0.72173E-005   0.56591E-005
    1293    0.47226E-002   0.18277E-001  -0.29646E-004  -0.17971E-002   0.14928E-005   0.21137E-005
    1294    0.50391E-002   0.17591E-001   0.22272E-005  -0.15995E-002  -0.31741E-007   0.24456E-005
    1295    0.53058E-002   0.17072E-001  -0.67070E-005  -0.13493E-002   0.13747E-005   0.10762E-005
    1296    0.54847E-002   0.16764E-001  -0.21611E-005  -0.10724E-002   0.38040E-006   0.63362E-006
    1297    0.55974E-002   0.16589E-001  -0.33253E-005  -0.79875E-003   0.48790E-006   0.82055E-007
    1298    0.56555E-002   0.16524E-001  -0.38168E-005  -0.54595E-003   0.32156E-006  -0.20962E-006
    1299    0.56694E-002   0.16539E-001  -0.53442E-005  -0.32558E-003   0.21271E-006  -0.40751E-006
    1300    0.56497E-002   0.16609E-001  -0.32969E-005  -0.14384E-003   0.19381E-006  -0.36684E-006
    1301    0.49752E-002   0.25287E-001   0.38274E-004   0.74049E-002  -0.96337E-004  -0.21316E-003
    1302    0.35120E-002   0.23243E-001  -0.26073E-004   0.17940E-002  -0.32998E-004   0.40451E-004
    1303    0.31878E-002   0.21461E-001   0.10863E-003  -0.50255E-003   0.58647E-005   0.37418E-004
    1304    0.35733E-002   0.20047E-001   0.12332E-004  -0.96980E-003   0.97280E-005   0.54322E-005
    1305    0.43994E-002   0.18789E-001  -0.18720E-004  -0.13004E-002   0.31032E-005   0.30467E-005
    1306    0.47790E-002   0.18090E-001   0.19471E-004  -0.12867E-002  -0.17284E-005   0.18481E-006
    1307    0.50629E-002   0.17540E-001  -0.12283E-005  -0.11388E-002   0.56132E-006  -0.24509E-006
