
 CHARACTERS IN INTEGER FIELD    =   7
 OUTPUT DISPLAY TYPE            =   E 
 CHARACTERS PER OUTPUT FIELD    =  15
 CHARACTERS AFTER DECIMAL POINT =   5
 LINES PER PAGE                 =8788
 CHARACTERS PER LINE            = 140

 PRINT S    NODAL SOLUTION PER NODE

 *** WARNING ***                         CP =       0.812   TIME= 15:24:37
 The selected element set contains stiffness types (such as SURF154 )    
  which are not valid for error estimation.                              

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 18.2     18.2     ***
 DISTRIBUTED ANSYS Academic Teaching Introductory              

 01055371  VERSION=WINDOWS x64   15:24:37  FEB 18, 2018 CP=      0.812

 Simple Cube--Static Structural (A5)                                           


 
  ***** POST1 NODAL STRESS LISTING *****                                       
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    1.0000      LOAD CASE=   0                                         
 
  THE FOLLOWING X,Y,Z VALUES ARE IN GLOBAL COORDINATES                         
 
    NODE       SX             SY             SZ             SXY            SYZ            SXZ     
    1778   -0.35439E-001  -0.48335E+000   0.63218E-002   0.53975E-001   0.50546E-001  -0.66642E-004
    1779   -0.83423E-001  -0.46190E+000   0.10047E-002   0.50056E-001   0.51728E-001  -0.70769E-003
    1780   -0.95448E-001  -0.45599E+000  -0.99030E-003   0.36330E-001   0.52664E-001  -0.27234E-003
    1781   -0.10060E+000  -0.45255E+000  -0.12315E-002   0.23633E-001   0.53278E-001  -0.16607E-003
    1782   -0.10310E+000  -0.45125E+000  -0.13940E-002   0.11605E-001   0.53638E-001  -0.73654E-004
    1783   -0.10383E+000  -0.45085E+000  -0.14228E-002   0.11642E-009   0.53756E-001  -0.52296E-009
    1784   -0.10310E+000  -0.45125E+000  -0.13940E-002  -0.11605E-001   0.53638E-001   0.73654E-004
    1785   -0.10060E+000  -0.45255E+000  -0.12315E-002  -0.23633E-001   0.53278E-001   0.16607E-003
    1786   -0.95448E-001  -0.45599E+000  -0.99031E-003  -0.36330E-001   0.52664E-001   0.27234E-003
    1787   -0.83423E-001  -0.46190E+000   0.10046E-002  -0.50056E-001   0.51728E-001   0.70769E-003
    1788   -0.35439E-001  -0.48335E+000   0.63218E-002  -0.53975E-001   0.50546E-001   0.66642E-004
    1789   -0.11512E-001  -0.39292E+000  -0.15386E-001   0.19647E-001   0.87198E-002  -0.29444E-002
    1790   -0.20966E-001  -0.37939E+000  -0.11377E-001   0.30371E-001   0.92615E-002  -0.20634E-002
    1791   -0.38017E-001  -0.37163E+000  -0.12465E-001   0.26534E-001   0.99424E-002  -0.12892E-002
    1792   -0.46536E-001  -0.36706E+000  -0.12983E-001   0.18359E-001   0.10391E-001  -0.68198E-003
    1793   -0.50814E-001  -0.36467E+000  -0.13203E-001   0.92891E-002   0.10643E-001  -0.30591E-003
    1794   -0.52111E-001  -0.36393E+000  -0.13265E-001   0.16880E-008   0.10726E-001  -0.86402E-009
    1795   -0.50814E-001  -0.36467E+000  -0.13203E-001  -0.92891E-002   0.10643E-001   0.30591E-003
    1796   -0.46536E-001  -0.36706E+000  -0.12983E-001  -0.18359E-001   0.10391E-001   0.68198E-003
    1797   -0.38017E-001  -0.37163E+000  -0.12465E-001  -0.26534E-001   0.99424E-002   0.12892E-002
    1798   -0.20966E-001  -0.37939E+000  -0.11377E-001  -0.30371E-001   0.92615E-002   0.20634E-002
    1799   -0.11512E-001  -0.39292E+000  -0.15386E-001  -0.19647E-001   0.87198E-002   0.29444E-002
    1800   -0.48898E-003  -0.36522E+000  -0.11622E-002   0.52601E-002   0.13181E-002  -0.21930E-002
    1801   -0.44347E-002  -0.37250E+000  -0.14571E-002   0.11942E-001   0.99296E-003  -0.22905E-002
    1802   -0.10856E-001  -0.36804E+000  -0.55766E-003   0.14161E-001   0.10627E-002  -0.15667E-002
    1803   -0.18163E-001  -0.36450E+000  -0.75623E-003   0.11203E-001   0.12069E-002  -0.94872E-003
    1804   -0.22299E-001  -0.36223E+000  -0.86535E-003   0.59978E-002   0.13127E-002  -0.43442E-003
    1805   -0.23664E-001  -0.36148E+000  -0.90900E-003   0.19791E-008   0.13488E-002   0.45839E-009
    1806   -0.22299E-001  -0.36223E+000  -0.86535E-003  -0.59978E-002   0.13127E-002   0.43442E-003
    1807   -0.18163E-001  -0.36450E+000  -0.75623E-003  -0.11203E-001   0.12069E-002   0.94872E-003
    1808   -0.10856E-001  -0.36804E+000  -0.55766E-003  -0.14161E-001   0.10627E-002   0.15667E-002
    1809   -0.44347E-002  -0.37250E+000  -0.14571E-002  -0.11942E-001   0.99297E-003   0.22905E-002
    1810   -0.48897E-003  -0.36522E+000  -0.11622E-002  -0.52601E-002   0.13181E-002   0.21930E-002
    1811    0.25574E-003  -0.36140E+000  -0.12402E-002  -0.32319E-003  -0.97539E-003  -0.14722E-002
    1812    0.22886E-003  -0.37090E+000  -0.16347E-002   0.20319E-002  -0.14900E-002  -0.18807E-002
    1813   -0.19728E-002  -0.37308E+000  -0.14409E-002   0.43946E-002  -0.17398E-002  -0.14962E-002
    1814   -0.51856E-002  -0.37185E+000  -0.11793E-002   0.45693E-002  -0.18262E-002  -0.95783E-003
    1815   -0.79350E-002  -0.37067E+000  -0.11646E-002   0.27409E-002  -0.18449E-002  -0.46221E-003
    1816   -0.88923E-002  -0.37020E+000  -0.11613E-002   0.88767E-009  -0.18467E-002   0.11278E-009
    1817   -0.79350E-002  -0.37067E+000  -0.11646E-002  -0.27409E-002  -0.18449E-002   0.46222E-003
    1818   -0.51856E-002  -0.37185E+000  -0.11793E-002  -0.45693E-002  -0.18262E-002   0.95783E-003
    1819   -0.19728E-002  -0.37308E+000  -0.14409E-002  -0.43946E-002  -0.17398E-002   0.14962E-002
    1820    0.22886E-003  -0.37090E+000  -0.16347E-002  -0.20319E-002  -0.14900E-002   0.18807E-002
    1821    0.25574E-003  -0.36140E+000  -0.12402E-002   0.32319E-003  -0.97539E-003   0.14722E-002
    1822    0.10081E-002  -0.36505E+000   0.14929E-003  -0.26534E-002  -0.18227E-002  -0.95843E-003
    1823    0.19858E-002  -0.37392E+000  -0.32135E-003  -0.26651E-002  -0.21598E-002  -0.13596E-002
    1824    0.22243E-002  -0.37811E+000  -0.28807E-003  -0.12341E-002  -0.24862E-002  -0.12110E-002
    1825    0.13800E-002  -0.37939E+000  -0.15612E-003  -0.59578E-004  -0.26728E-002  -0.83232E-003
    1826    0.35147E-003  -0.37941E+000  -0.48988E-004   0.26629E-003  -0.27650E-002  -0.41351E-003
    1827   -0.11381E-003  -0.37934E+000  -0.26695E-004   0.53842E-009  -0.27915E-002   0.74942E-009
    1828    0.35147E-003  -0.37941E+000  -0.48989E-004  -0.26629E-003  -0.27650E-002   0.41351E-003
    1829    0.13800E-002  -0.37939E+000  -0.15612E-003   0.59581E-004  -0.26728E-002   0.83232E-003
    1830    0.22243E-002  -0.37811E+000  -0.28807E-003   0.12341E-002  -0.24862E-002   0.12110E-002
    1831    0.19858E-002  -0.37392E+000  -0.32135E-003   0.26651E-002  -0.21598E-002   0.13596E-002
    1832    0.10081E-002  -0.36505E+000   0.14928E-003   0.26534E-002  -0.18227E-002   0.95843E-003
    1833    0.98627E-003  -0.37170E+000   0.29174E-003  -0.33954E-002  -0.20118E-002  -0.59360E-003
    1834    0.23193E-002  -0.37877E+000  -0.40210E-004  -0.45758E-002  -0.22215E-002  -0.92872E-003
    1835    0.34889E-002  -0.38328E+000  -0.11013E-003  -0.39319E-002  -0.25015E-002  -0.88841E-003
    1836    0.39899E-002  -0.38558E+000  -0.46584E-004  -0.25837E-002  -0.27090E-002  -0.64536E-003
    1837    0.39990E-002  -0.38652E+000   0.21807E-004  -0.12206E-002  -0.28257E-002  -0.33109E-003
    1838    0.39487E-002  -0.38675E+000   0.52090E-004   0.88039E-009  -0.28632E-002  -0.14552E-010
    1839    0.39990E-002  -0.38652E+000   0.21807E-004   0.12206E-002  -0.28257E-002   0.33109E-003
    1840    0.39899E-002  -0.38558E+000  -0.46585E-004   0.25837E-002  -0.27090E-002   0.64536E-003
    1841    0.34889E-002  -0.38328E+000  -0.11014E-003   0.39319E-002  -0.25015E-002   0.88841E-003
    1842    0.23193E-002  -0.37877E+000  -0.40211E-004   0.45758E-002  -0.22215E-002   0.92872E-003
    1843    0.98626E-003  -0.37170E+000   0.29173E-003   0.33954E-002  -0.20118E-002   0.59360E-003
    1844    0.89345E-003  -0.37893E+000   0.41415E-003  -0.33941E-002  -0.19016E-002  -0.34247E-003
    1845    0.21636E-002  -0.38412E+000   0.18565E-003  -0.50020E-002  -0.20218E-002  -0.58675E-003
    1846    0.35932E-002  -0.38803E+000   0.99813E-004  -0.48541E-002  -0.22363E-002  -0.60020E-003
    1847    0.46226E-002  -0.39049E+000   0.10714E-003  -0.36239E-002  -0.24193E-002  -0.45519E-003
    1848    0.51540E-002  -0.39176E+000   0.14296E-003  -0.18939E-002  -0.25336E-002  -0.23972E-003
    1849    0.53041E-002  -0.39214E+000   0.15863E-003  -0.20373E-009  -0.25716E-002  -0.78217E-010
    1850    0.51540E-002  -0.39176E+000   0.14297E-003   0.18939E-002  -0.25336E-002   0.23972E-003
    1851    0.46226E-002  -0.39049E+000   0.10713E-003   0.36239E-002  -0.24193E-002   0.45519E-003
    1852    0.35932E-002  -0.38803E+000   0.99810E-004   0.48541E-002  -0.22363E-002   0.60020E-003
    1853    0.21636E-002  -0.38412E+000   0.18565E-003   0.50020E-002  -0.20218E-002   0.58675E-003
    1854    0.89345E-003  -0.37893E+000   0.41415E-003   0.33942E-002  -0.19016E-002   0.34247E-003
    1855    0.73911E-003  -0.38568E+000   0.39672E-003  -0.30352E-002  -0.16526E-002  -0.17002E-003
    1856    0.18219E-002  -0.38918E+000   0.25019E-003  -0.46747E-002  -0.17154E-002  -0.33159E-003
    1857    0.31702E-002  -0.39218E+000   0.17151E-003  -0.47934E-002  -0.18693E-002  -0.36384E-003
    1858    0.42989E-002  -0.39429E+000   0.15673E-003  -0.37712E-002  -0.20168E-002  -0.28746E-003
    1859    0.49866E-002  -0.39549E+000   0.16777E-003  -0.20462E-002  -0.21153E-002  -0.15474E-003
    1860    0.52120E-002  -0.39587E+000   0.17534E-003  -0.12515E-008  -0.21494E-002   0.88403E-009
    1861    0.49866E-002  -0.39549E+000   0.16777E-003   0.20462E-002  -0.21153E-002   0.15474E-003
    1862    0.42989E-002  -0.39429E+000   0.15673E-003   0.37712E-002  -0.20168E-002   0.28746E-003
    1863    0.31702E-002  -0.39218E+000   0.17151E-003   0.47933E-002  -0.18693E-002   0.36384E-003
    1864    0.18219E-002  -0.38918E+000   0.25019E-003   0.46747E-002  -0.17154E-002   0.33159E-003
    1865    0.73911E-003  -0.38568E+000   0.39672E-003   0.30352E-002  -0.16526E-002   0.17002E-003
    1866    0.63777E-003  -0.39142E+000   0.38264E-003  -0.24947E-002  -0.13262E-002  -0.52368E-004
    1867    0.15359E-002  -0.39356E+000   0.28870E-003  -0.39624E-002  -0.13489E-002  -0.14478E-003
    1868    0.27013E-002  -0.39560E+000   0.22850E-003  -0.42182E-002  -0.14544E-002  -0.17822E-003
    1869    0.37315E-002  -0.39713E+000   0.20963E-003  -0.34300E-002  -0.15680E-002  -0.14785E-003
    1870    0.43970E-002  -0.39804E+000   0.20956E-003  -0.19024E-002  -0.16484E-002  -0.81448E-004
    1871    0.46231E-002  -0.39834E+000   0.21136E-003  -0.48021E-009  -0.16769E-002   0.32503E-009
    1872    0.43970E-002  -0.39804E+000   0.20956E-003   0.19024E-002  -0.16484E-002   0.81449E-004
    1873    0.37315E-002  -0.39713E+000   0.20963E-003   0.34300E-002  -0.15680E-002   0.14785E-003
    1874    0.27013E-002  -0.39560E+000   0.22849E-003   0.42182E-002  -0.14544E-002   0.17822E-003
    1875    0.15359E-002  -0.39356E+000   0.28870E-003   0.39624E-002  -0.13489E-002   0.14478E-003
    1876    0.63777E-003  -0.39142E+000   0.38263E-003   0.24947E-002  -0.13262E-002   0.52368E-004
    1877    0.67060E-003  -0.39581E+000   0.39984E-003  -0.18144E-002  -0.90827E-003   0.22916E-004
    1878    0.14887E-002  -0.39694E+000   0.33652E-003  -0.30133E-002  -0.89990E-003  -0.89567E-005
    1879    0.25156E-002  -0.39811E+000   0.30380E-003  -0.33391E-002  -0.97053E-003  -0.31441E-004
    1880    0.34298E-002  -0.39901E+000   0.28841E-003  -0.27895E-002  -0.10555E-002  -0.31915E-004
    1881    0.40437E-002  -0.39956E+000   0.28194E-003  -0.15708E-002  -0.11178E-002  -0.18847E-004
    1882    0.42590E-002  -0.39974E+000   0.28036E-003   0.30559E-009  -0.11402E-002   0.78217E-009
    1883    0.40437E-002  -0.39956E+000   0.28194E-003   0.15708E-002  -0.11178E-002   0.18847E-004
    1884    0.34298E-002  -0.39901E+000   0.28841E-003   0.27895E-002  -0.10555E-002   0.31915E-004
    1885    0.25156E-002  -0.39811E+000   0.30380E-003   0.33391E-002  -0.97053E-003   0.31442E-004
    1886    0.14887E-002  -0.39694E+000   0.33652E-003   0.30133E-002  -0.89991E-003   0.89565E-005
    1887    0.67060E-003  -0.39581E+000   0.39983E-003   0.18144E-002  -0.90827E-003  -0.22917E-004
    1888    0.88004E-003  -0.39854E+000   0.46358E-003  -0.97713E-003  -0.40321E-003   0.70871E-004
    1889    0.17557E-002  -0.39900E+000   0.43221E-003  -0.17650E-002  -0.38292E-003   0.99153E-004
    1890    0.28024E-002  -0.39950E+000   0.40527E-003  -0.20444E-002  -0.42694E-003   0.91329E-004
    1891    0.38059E-002  -0.39988E+000   0.37818E-003  -0.17413E-002  -0.47998E-003   0.67323E-004
    1892    0.45357E-002  -0.40012E+000   0.36122E-003  -0.98872E-003  -0.51825E-003   0.35522E-004
    1893    0.48023E-002  -0.40020E+000   0.35572E-003  -0.54570E-009  -0.53192E-003  -0.61846E-010
    1894    0.45358E-002  -0.40012E+000   0.36122E-003   0.98872E-003  -0.51825E-003  -0.35522E-004
    1895    0.38059E-002  -0.39988E+000   0.37818E-003   0.17413E-002  -0.47998E-003  -0.67323E-004
    1896    0.28024E-002  -0.39950E+000   0.40527E-003   0.20444E-002  -0.42694E-003  -0.91330E-004
    1897    0.17557E-002  -0.39900E+000   0.43221E-003   0.17650E-002  -0.38292E-003  -0.99154E-004
    1898    0.88005E-003  -0.39854E+000   0.46358E-003   0.97713E-003  -0.40321E-003  -0.70871E-004
    1899   -0.24007E+000  -0.54994E+000  -0.20816E+000  -0.77574E-001   0.86437E-001  -0.20394E-003
    1900   -0.22267E+000  -0.54053E+000  -0.19963E+000  -0.57650E-001   0.87934E-001  -0.47342E-004
    1901   -0.21971E+000  -0.53373E+000  -0.19643E+000  -0.39568E-001   0.88688E-001   0.18991E-004
    1902   -0.21845E+000  -0.53232E+000  -0.19536E+000  -0.25295E-001   0.89350E-001  -0.66393E-005
    1903   -0.21811E+000  -0.53172E+000  -0.19489E+000  -0.12310E-001   0.89743E-001  -0.48365E-005
    1904   -0.21801E+000  -0.53164E+000  -0.19478E+000  -0.46566E-009   0.89873E-001  -0.12005E-009
    1905   -0.21811E+000  -0.53172E+000  -0.19489E+000   0.12310E-001   0.89743E-001   0.48367E-005
    1906   -0.21845E+000  -0.53232E+000  -0.19536E+000   0.25295E-001   0.89350E-001   0.66393E-005
    1907   -0.21971E+000  -0.53373E+000  -0.19643E+000   0.39568E-001   0.88688E-001  -0.18991E-004
    1908   -0.22267E+000  -0.54053E+000  -0.19963E+000   0.57650E-001   0.87934E-001   0.47342E-004
    1909   -0.24007E+000  -0.54994E+000  -0.20816E+000   0.77574E-001   0.86437E-001   0.20394E-003
    1910   -0.25614E+000  -0.69254E+000  -0.25614E+000   0.87461E-001   0.87461E-001  -0.26800E-003
    1911    0.66947E-002  -0.52882E+000   0.66947E-002   0.49857E-001   0.49857E-001   0.23220E-002
    1912   -0.16824E-001  -0.35718E+000  -0.16824E-001   0.82575E-002   0.82575E-002  -0.50735E-002
    1913    0.20958E-002  -0.33862E+000   0.20958E-002   0.20308E-002   0.20308E-002  -0.12027E-002
    1914   -0.50632E-003  -0.34271E+000  -0.50632E-003  -0.92244E-003  -0.92244E-003  -0.10238E-002
    1915    0.62703E-003  -0.35213E+000   0.62703E-003  -0.18531E-002  -0.18531E-002  -0.53051E-003
    1916    0.42468E-003  -0.36306E+000   0.42468E-003  -0.20996E-002  -0.20996E-002  -0.30204E-003
    1917    0.44438E-003  -0.37342E+000   0.44438E-003  -0.19969E-002  -0.19969E-002  -0.14690E-003
    1918    0.36683E-003  -0.38252E+000   0.36683E-003  -0.17423E-002  -0.17423E-002  -0.52107E-004
    1919    0.33875E-003  -0.39000E+000   0.33875E-003  -0.14069E-002  -0.14069E-002   0.99416E-005
    1920    0.38686E-003  -0.39554E+000   0.38686E-003  -0.98812E-003  -0.98812E-003   0.46956E-004
    1921    0.53090E-003  -0.39870E+000   0.53090E-003  -0.47853E-003  -0.47853E-003   0.53966E-004
    1922    0.63218E-002  -0.48335E+000  -0.35439E-001   0.50546E-001  -0.53975E-001   0.66642E-004
    1923    0.10046E-002  -0.46190E+000  -0.83423E-001   0.51728E-001  -0.50056E-001   0.70769E-003
    1924   -0.99031E-003  -0.45599E+000  -0.95448E-001   0.52664E-001  -0.36330E-001   0.27234E-003
    1925   -0.12315E-002  -0.45255E+000  -0.10060E+000   0.53278E-001  -0.23633E-001   0.16607E-003
    1926   -0.13940E-002  -0.45125E+000  -0.10310E+000   0.53638E-001  -0.11605E-001   0.73654E-004
    1927   -0.14228E-002  -0.45085E+000  -0.10383E+000   0.53756E-001  -0.13970E-008  -0.50022E-010
    1928   -0.13940E-002  -0.45125E+000  -0.10310E+000   0.53638E-001   0.11605E-001  -0.73655E-004
    1929   -0.12315E-002  -0.45255E+000  -0.10060E+000   0.53278E-001   0.23633E-001  -0.16607E-003
    1930   -0.99031E-003  -0.45599E+000  -0.95448E-001   0.52664E-001   0.36330E-001  -0.27234E-003
    1931    0.10047E-002  -0.46190E+000  -0.83423E-001   0.51728E-001   0.50056E-001  -0.70769E-003
    1932    0.63218E-002  -0.48335E+000  -0.35439E-001   0.50546E-001   0.53975E-001  -0.66643E-004
    1933   -0.15386E-001  -0.39292E+000  -0.11512E-001   0.87198E-002  -0.19647E-001   0.29444E-002
    1934   -0.11377E-001  -0.37939E+000  -0.20966E-001   0.92615E-002  -0.30371E-001   0.20634E-002
    1935   -0.12465E-001  -0.37163E+000  -0.38017E-001   0.99424E-002  -0.26534E-001   0.12892E-002
    1936   -0.12983E-001  -0.36706E+000  -0.46536E-001   0.10391E-001  -0.18359E-001   0.68198E-003
    1937   -0.13203E-001  -0.36467E+000  -0.50814E-001   0.10643E-001  -0.92891E-002   0.30591E-003
    1938   -0.13265E-001  -0.36393E+000  -0.52111E-001   0.10726E-001  -0.93132E-009  -0.68758E-009
    1939   -0.13203E-001  -0.36467E+000  -0.50814E-001   0.10643E-001   0.92891E-002  -0.30591E-003
    1940   -0.12983E-001  -0.36706E+000  -0.46536E-001   0.10391E-001   0.18359E-001  -0.68198E-003
    1941   -0.12465E-001  -0.37163E+000  -0.38017E-001   0.99424E-002   0.26534E-001  -0.12892E-002
    1942   -0.11377E-001  -0.37939E+000  -0.20966E-001   0.92615E-002   0.30371E-001  -0.20634E-002
    1943   -0.15386E-001  -0.39292E+000  -0.11512E-001   0.87198E-002   0.19647E-001  -0.29444E-002
    1944   -0.11622E-002  -0.36522E+000  -0.48898E-003   0.13181E-002  -0.52601E-002   0.21930E-002
    1945   -0.14571E-002  -0.37250E+000  -0.44347E-002   0.99297E-003  -0.11942E-001   0.22905E-002
    1946   -0.55766E-003  -0.36804E+000  -0.10856E-001   0.10627E-002  -0.14161E-001   0.15667E-002
    1947   -0.75623E-003  -0.36450E+000  -0.18163E-001   0.12069E-002  -0.11203E-001   0.94872E-003
    1948   -0.86535E-003  -0.36223E+000  -0.22299E-001   0.13127E-002  -0.59978E-002   0.43442E-003
    1949   -0.90900E-003  -0.36148E+000  -0.23664E-001   0.13488E-002  -0.11642E-009  -0.88039E-009
    1950   -0.86535E-003  -0.36223E+000  -0.22299E-001   0.13127E-002   0.59978E-002  -0.43442E-003
    1951   -0.75623E-003  -0.36450E+000  -0.18163E-001   0.12069E-002   0.11203E-001  -0.94872E-003
    1952   -0.55766E-003  -0.36804E+000  -0.10856E-001   0.10627E-002   0.14161E-001  -0.15667E-002
    1953   -0.14571E-002  -0.37250E+000  -0.44347E-002   0.99297E-003   0.11942E-001  -0.22905E-002
    1954   -0.11622E-002  -0.36522E+000  -0.48897E-003   0.13181E-002   0.52601E-002  -0.21930E-002
    1955   -0.12402E-002  -0.36140E+000   0.25574E-003  -0.97539E-003   0.32319E-003   0.14722E-002
    1956   -0.16347E-002  -0.37090E+000   0.22887E-003  -0.14900E-002  -0.20319E-002   0.18807E-002
    1957   -0.14409E-002  -0.37308E+000  -0.19728E-002  -0.17398E-002  -0.43946E-002   0.14962E-002
    1958   -0.11793E-002  -0.37185E+000  -0.51856E-002  -0.18262E-002  -0.45693E-002   0.95783E-003
    1959   -0.11646E-002  -0.37067E+000  -0.79350E-002  -0.18449E-002  -0.27409E-002   0.46221E-003
    1960   -0.11613E-002  -0.37020E+000  -0.88923E-002  -0.18467E-002   0.77125E-009  -0.68758E-009
    1961   -0.11646E-002  -0.37067E+000  -0.79350E-002  -0.18449E-002   0.27409E-002  -0.46222E-003
    1962   -0.11793E-002  -0.37185E+000  -0.51856E-002  -0.18262E-002   0.45693E-002  -0.95783E-003
    1963   -0.14409E-002  -0.37308E+000  -0.19728E-002  -0.17398E-002   0.43946E-002  -0.14962E-002
    1964   -0.16347E-002  -0.37090E+000   0.22886E-003  -0.14900E-002   0.20319E-002  -0.18807E-002
    1965   -0.12402E-002  -0.36140E+000   0.25574E-003  -0.97539E-003  -0.32319E-003  -0.14722E-002
    1966    0.14929E-003  -0.36505E+000   0.10081E-002  -0.18227E-002   0.26534E-002   0.95843E-003
    1967   -0.32135E-003  -0.37392E+000   0.19858E-002  -0.21598E-002   0.26651E-002   0.13596E-002
    1968   -0.28807E-003  -0.37811E+000   0.22243E-002  -0.24862E-002   0.12341E-002   0.12110E-002
    1969   -0.15612E-003  -0.37939E+000   0.13800E-002  -0.26728E-002   0.59580E-004   0.83232E-003
    1970   -0.48987E-004  -0.37941E+000   0.35147E-003  -0.27650E-002  -0.26629E-003   0.41351E-003
    1971   -0.26696E-004  -0.37934E+000  -0.11381E-003  -0.27915E-002   0.11642E-009   0.40382E-009
    1972   -0.48989E-004  -0.37941E+000   0.35147E-003  -0.27650E-002   0.26629E-003  -0.41351E-003
    1973   -0.15611E-003  -0.37939E+000   0.13800E-002  -0.26728E-002  -0.59580E-004  -0.83232E-003
    1974   -0.28807E-003  -0.37811E+000   0.22243E-002  -0.24862E-002  -0.12341E-002  -0.12110E-002
    1975   -0.32136E-003  -0.37392E+000   0.19858E-002  -0.21598E-002  -0.26651E-002  -0.13596E-002
    1976    0.14929E-003  -0.36505E+000   0.10081E-002  -0.18227E-002  -0.26534E-002  -0.95843E-003
    1977    0.29173E-003  -0.37170E+000   0.98627E-003  -0.20118E-002   0.33954E-002   0.59360E-003
    1978   -0.40212E-004  -0.37877E+000   0.23193E-002  -0.22215E-002   0.45758E-002   0.92872E-003
    1979   -0.11014E-003  -0.38328E+000   0.34889E-002  -0.25015E-002   0.39319E-002   0.88841E-003
    1980   -0.46584E-004  -0.38558E+000   0.39899E-002  -0.27090E-002   0.25837E-002   0.64536E-003
    1981    0.21806E-004  -0.38652E+000   0.39990E-002  -0.28257E-002   0.12206E-002   0.33109E-003
    1982    0.52088E-004  -0.38675E+000   0.39487E-002  -0.28632E-002  -0.29831E-009   0.39290E-009
    1983    0.21808E-004  -0.38652E+000   0.39990E-002  -0.28257E-002  -0.12206E-002  -0.33109E-003
    1984   -0.46581E-004  -0.38558E+000   0.39899E-002  -0.27090E-002  -0.25837E-002  -0.64536E-003
    1985   -0.11013E-003  -0.38328E+000   0.34889E-002  -0.25015E-002  -0.39319E-002  -0.88841E-003
    1986   -0.40210E-004  -0.37877E+000   0.23193E-002  -0.22215E-002  -0.45758E-002  -0.92872E-003
    1987    0.29173E-003  -0.37170E+000   0.98626E-003  -0.20118E-002  -0.33954E-002  -0.59360E-003
    1988    0.41415E-003  -0.37893E+000   0.89345E-003  -0.19016E-002   0.33941E-002   0.34247E-003
    1989    0.18565E-003  -0.38412E+000   0.21636E-002  -0.20218E-002   0.50020E-002   0.58675E-003
    1990    0.99812E-004  -0.38803E+000   0.35932E-002  -0.22363E-002   0.48541E-002   0.60020E-003
    1991    0.10714E-003  -0.39049E+000   0.46227E-002  -0.24193E-002   0.36239E-002   0.45519E-003
    1992    0.14297E-003  -0.39176E+000   0.51540E-002  -0.25336E-002   0.18939E-002   0.23972E-003
    1993    0.15864E-003  -0.39214E+000   0.53041E-002  -0.25716E-002   0.85856E-009  -0.74397E-009
    1994    0.14296E-003  -0.39176E+000   0.51540E-002  -0.25336E-002  -0.18939E-002  -0.23972E-003
    1995    0.10714E-003  -0.39049E+000   0.46226E-002  -0.24193E-002  -0.36239E-002  -0.45519E-003
    1996    0.99812E-004  -0.38803E+000   0.35932E-002  -0.22363E-002  -0.48541E-002  -0.60020E-003
    1997    0.18565E-003  -0.38412E+000   0.21636E-002  -0.20218E-002  -0.50020E-002  -0.58675E-003
    1998    0.41416E-003  -0.37893E+000   0.89345E-003  -0.19016E-002  -0.33942E-002  -0.34247E-003
    1999    0.39672E-003  -0.38568E+000   0.73912E-003  -0.16526E-002   0.30352E-002   0.17002E-003
    2000    0.25019E-003  -0.38918E+000   0.18219E-002  -0.17154E-002   0.46747E-002   0.33159E-003
    2001    0.17151E-003  -0.39218E+000   0.31702E-002  -0.18693E-002   0.47934E-002   0.36384E-003
    2002    0.15673E-003  -0.39429E+000   0.42989E-002  -0.20168E-002   0.37712E-002   0.28746E-003
    2003    0.16777E-003  -0.39549E+000   0.49866E-002  -0.21153E-002   0.20462E-002   0.15474E-003
    2004    0.17534E-003  -0.39587E+000   0.52120E-002  -0.21494E-002   0.12515E-008  -0.43838E-009
    2005    0.16777E-003  -0.39549E+000   0.49866E-002  -0.21153E-002  -0.20462E-002  -0.15474E-003
    2006    0.15673E-003  -0.39429E+000   0.42989E-002  -0.20168E-002  -0.37712E-002  -0.28746E-003
    2007    0.17151E-003  -0.39218E+000   0.31702E-002  -0.18693E-002  -0.47933E-002  -0.36384E-003
    2008    0.25019E-003  -0.38918E+000   0.18219E-002  -0.17154E-002  -0.46747E-002  -0.33159E-003
    2009    0.39672E-003  -0.38568E+000   0.73911E-003  -0.16526E-002  -0.30352E-002  -0.17002E-003
    2010    0.38264E-003  -0.39142E+000   0.63778E-003  -0.13262E-002   0.24947E-002   0.52368E-004
    2011    0.28870E-003  -0.39356E+000   0.15359E-002  -0.13489E-002   0.39624E-002   0.14478E-003
    2012    0.22850E-003  -0.39560E+000   0.27013E-002  -0.14544E-002   0.42182E-002   0.17822E-003
    2013    0.20963E-003  -0.39713E+000   0.37315E-002  -0.15680E-002   0.34300E-002   0.14785E-003
    2014    0.20956E-003  -0.39804E+000   0.43970E-002  -0.16484E-002   0.19024E-002   0.81449E-004
    2015    0.21136E-003  -0.39834E+000   0.46231E-002  -0.16769E-002   0.48021E-009   0.78853E-009
    2016    0.20956E-003  -0.39804E+000   0.43970E-002  -0.16484E-002  -0.19024E-002  -0.81448E-004
    2017    0.20963E-003  -0.39713E+000   0.37315E-002  -0.15680E-002  -0.34300E-002  -0.14785E-003
    2018    0.22849E-003  -0.39560E+000   0.27013E-002  -0.14544E-002  -0.42182E-002  -0.17823E-003
    2019    0.28870E-003  -0.39356E+000   0.15359E-002  -0.13489E-002  -0.39624E-002  -0.14478E-003
