
 CHARACTERS IN INTEGER FIELD    =   7
 OUTPUT DISPLAY TYPE            =   E 
 CHARACTERS PER OUTPUT FIELD    =  15
 CHARACTERS AFTER DECIMAL POINT =   5
 LINES PER PAGE                 =3784
 CHARACTERS PER LINE            = 140

 PRINT S    NODAL SOLUTION PER NODE

 *** WARNING ***                         CP =       1.234   TIME= 12:47:16
 The selected element set contains stiffness types (such as SURF154 )    
  which are not valid for error estimation.                              

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE 2019 R2          19.4     ***
 DISTRIBUTED ANSYS Mechanical Enterprise                       

 00348435  VERSION=WINDOWS x64   12:47:16  AUG 04, 2019 CP=      1.234

 first try--Static Structural (B5)                                             


 
  ***** POST1 NODAL STRESS LISTING *****                                       
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    1.0000      LOAD CASE=   0                                         
 
  THE FOLLOWING X,Y,Z VALUES ARE IN GLOBAL COORDINATES                         
 
    NODE       SX             SY             SZ             SXY            SYZ            SXZ     
     461    0.54463E-002   0.17395E-002  -0.47627E-003  -0.68847E-017  -0.27602E-017   0.48873E-003
     462    0.57996E-002   0.22207E-002   0.54533E-003   0.32109E-017  -0.16675E-017  -0.85287E-004
     463    0.58814E-002   0.20211E-002  -0.10678E-003  -0.13942E-017   0.24139E-017  -0.24063E-003
     464    0.55696E-002   0.23808E-002   0.12327E-002  -0.10432E-016   0.75964E-018  -0.66449E-005
     465    0.56223E-002   0.24246E-002   0.13051E-002  -0.65162E-018   0.16754E-017  -0.40322E-003
     466    0.52330E-002   0.19721E-002   0.40150E-003  -0.29752E-017   0.14468E-017  -0.81712E-003
     467    0.52207E-002   0.16517E-002  -0.50146E-003  -0.51130E-017  -0.56024E-018  -0.62918E-003
     468    0.57531E-002   0.20547E-002   0.11742E-003  -0.37815E-017   0.37577E-017  -0.29243E-003
     469    0.53740E-002   0.17157E-002  -0.47205E-003  -0.25643E-017   0.52704E-018  -0.66016E-003
     470    0.55990E-002   0.18085E-002  -0.43196E-003  -0.10608E-017  -0.42487E-018  -0.63560E-003
     471    0.57858E-002   0.19960E-002  -0.82857E-004  -0.34013E-017   0.12005E-017  -0.20740E-003
     472    0.59916E-002   0.21893E-002   0.26350E-003  -0.24127E-017   0.39195E-017   0.13945E-003
     473    0.54594E-002   0.17992E-002  -0.31870E-003  -0.30863E-017   0.26645E-017  -0.52608E-003
     474    0.53486E-002   0.19179E-002   0.13125E-003  -0.46758E-017   0.59692E-017  -0.66713E-003
     475    0.54486E-002   0.18844E-002  -0.64472E-004  -0.55418E-017   0.24619E-017  -0.56437E-003
     476    0.52088E-002   0.19636E-002   0.40154E-003   0.80906E-018   0.13467E-017   0.82479E-003
     477    0.54576E-002   0.21156E-002   0.58696E-003   0.10675E-017   0.24327E-017   0.63215E-003
     478    0.55980E-002   0.22312E-002   0.77677E-003  -0.19268E-017   0.23806E-017   0.43662E-003
     479    0.56186E-002   0.22892E-002   0.92186E-003  -0.14928E-017   0.16784E-017   0.28101E-003
     480    0.56286E-002   0.23356E-002   0.10446E-002  -0.34558E-017   0.65230E-018   0.16359E-003
     481    0.56257E-002   0.23593E-002   0.11151E-002   0.32980E-018  -0.40382E-019   0.73224E-004
     482    0.56224E-002   0.23662E-002   0.11382E-002  -0.91102E-018  -0.51548E-018  -0.13057E-005
     483    0.56282E-002   0.23564E-002   0.11045E-002  -0.29488E-017   0.41241E-019  -0.73600E-004
     484    0.56385E-002   0.23301E-002   0.10189E-002   0.66088E-018   0.80444E-019  -0.15792E-003
     485    0.56368E-002   0.22873E-002   0.89834E-003  -0.47257E-018   0.86771E-019  -0.27020E-003
     486    0.56010E-002   0.22218E-002   0.74694E-003   0.12223E-017   0.11109E-017  -0.42302E-003
     487    0.54894E-002   0.21266E-002   0.58671E-003  -0.63722E-018   0.10538E-017  -0.61803E-003
     488    0.60311E-002   0.22977E-002   0.53372E-003  -0.31496E-017  -0.14276E-017  -0.32408E-003
     489    0.59129E-002   0.21282E-002   0.16765E-003  -0.60682E-017  -0.42799E-018  -0.62615E-004
     490    0.55172E-002   0.24220E-002   0.14027E-002   0.52581E-017  -0.16884E-017   0.12304E-003
     491    0.55548E-002   0.23110E-002   0.10481E-002   0.12674E-016  -0.12563E-017  -0.42998E-004
     492    0.55357E-002   0.19140E-002  -0.67084E-004  -0.63274E-018  -0.35934E-017   0.51195E-003
     493    0.53398E-002   0.19102E-002   0.11801E-003  -0.52912E-018   0.25829E-018   0.66833E-003
     494    0.51962E-002   0.16428E-002  -0.50260E-003  -0.11214E-016   0.83742E-018   0.63674E-003
     495    0.53170E-002   0.16737E-002  -0.53509E-003  -0.47386E-017   0.46636E-017   0.49619E-003
     496    0.53412E-002   0.16896E-002  -0.51375E-003   0.61083E-017   0.12384E-017   0.34493E-003
     497    0.52963E-002   0.16899E-002  -0.46805E-003  -0.13761E-016  -0.70949E-018   0.22452E-003
     498    0.52454E-002   0.16831E-002  -0.43660E-003  -0.62368E-017  -0.33838E-017   0.13460E-003
     499    0.52074E-002   0.16781E-002  -0.41294E-003  -0.90945E-017  -0.35884E-017   0.62707E-004
     500    0.51957E-002   0.16763E-002  -0.40628E-003   0.13846E-017  -0.45157E-017   0.17746E-005
     501    0.52081E-002   0.16769E-002  -0.41705E-003  -0.37260E-017  -0.10893E-017  -0.60704E-004
     502    0.52496E-002   0.16842E-002  -0.43745E-003  -0.29211E-016   0.31341E-017  -0.13427E-003
     503    0.52973E-002   0.16896E-002  -0.47001E-003  -0.11534E-016   0.24524E-017  -0.22510E-003
     504    0.53429E-002   0.16930E-002  -0.50570E-003  -0.18665E-016   0.44619E-017  -0.34272E-003
     505    0.53371E-002   0.16845E-002  -0.52431E-003  -0.40328E-017   0.24791E-017  -0.48639E-003
     506    0.59325E-002   0.21750E-002   0.28187E-003  -0.92124E-017   0.40281E-017   0.16821E-004
     507    0.58775E-002   0.20127E-002  -0.12706E-003  -0.88157E-017  -0.18319E-018   0.30412E-003
     508    0.59661E-002   0.25561E-002   0.13370E-002   0.82225E-018   0.10168E-017   0.61847E-003
     509    0.56155E-002   0.24847E-002   0.14836E-002   0.59923E-017   0.42853E-018   0.36271E-003
     510    0.56183E-002   0.18097E-002  -0.44778E-003  -0.62575E-017  -0.26036E-017   0.63502E-003
     511    0.53774E-002   0.17100E-002  -0.49153E-003  -0.50406E-017   0.15420E-017   0.67347E-003
     512    0.59154E-002   0.19630E-002  -0.30673E-003  -0.41239E-017   0.20466E-017  -0.53732E-003
     513    0.58797E-002   0.24273E-002   0.10555E-002  -0.71379E-017  -0.14774E-017   0.16862E-003
     514    0.61914E-002   0.24481E-002   0.80313E-003   0.73700E-017   0.47401E-017   0.56183E-003
     515    0.59755E-002   0.24987E-002   0.11635E-002  -0.78796E-017  -0.10352E-018  -0.60110E-003
     516    0.56712E-002   0.25231E-002   0.15377E-002  -0.90730E-017   0.62630E-018  -0.23340E-003
     517    0.48477E-002   0.17790E-002   0.23522E-003   0.15810E-017   0.12446E-017   0.91763E-003
     518    0.49664E-002   0.15970E-002  -0.40341E-003   0.13919E-016   0.81250E-018   0.71800E-003
     519    0.57707E-002   0.19366E-002  -0.23756E-003  -0.41733E-017   0.26895E-017   0.37155E-003
     520    0.58193E-002   0.18884E-002  -0.42391E-003   0.11650E-017  -0.50413E-017   0.73100E-003
     521    0.50876E-002   0.20557E-002   0.78571E-003  -0.32824E-017  -0.25791E-018  -0.98508E-003
     522    0.48499E-002   0.17791E-002   0.23312E-003  -0.61773E-017   0.24950E-017  -0.91776E-003
     523    0.51135E-002   0.16039E-002  -0.53081E-003  -0.72987E-017   0.35962E-017  -0.55316E-003
     524    0.49581E-002   0.15924E-002  -0.40841E-003   0.18774E-016  -0.75475E-018  -0.71712E-003
     525    0.62369E-002   0.21391E-002  -0.12505E-003  -0.53991E-017  -0.16005E-017  -0.41151E-003
     526    0.61060E-002   0.22815E-002   0.41250E-003  -0.25917E-017   0.13998E-017  -0.63107E-005
     527    0.54239E-002   0.17522E-002  -0.41758E-003   0.10679E-016   0.66613E-017  -0.93863E-003
     528    0.49580E-002   0.16000E-002  -0.38654E-003  -0.52140E-017   0.25379E-018  -0.73638E-003
     529    0.50439E-002   0.16167E-002  -0.42481E-003   0.21430E-016   0.22712E-018  -0.82361E-003
     530    0.61868E-002   0.22443E-002   0.22537E-003  -0.96935E-018   0.30581E-019   0.21548E-003
     531    0.48598E-002   0.16990E-002  -0.54834E-005  -0.71898E-017   0.88282E-017  -0.80707E-003
     532    0.50737E-002   0.20535E-002   0.79352E-003   0.25235E-017   0.21646E-017   0.98709E-003
     533    0.52897E-002   0.21870E-002   0.95899E-003  -0.24175E-017   0.43616E-018   0.79286E-003
     534    0.54125E-002   0.22760E-002   0.10904E-002  -0.79164E-019   0.56981E-018   0.59088E-003
     535    0.54748E-002   0.23441E-002   0.12226E-002  -0.23514E-017   0.61293E-018   0.41126E-003
     536    0.55089E-002   0.23898E-002   0.13192E-002  -0.28754E-017   0.42150E-018   0.25846E-003
     537    0.55243E-002   0.24165E-002   0.13799E-002  -0.60196E-018   0.44463E-018   0.12325E-003
     538    0.55285E-002   0.24243E-002   0.13982E-002  -0.38604E-018   0.37631E-018  -0.51605E-006
     539    0.55273E-002   0.24148E-002   0.13722E-002  -0.18383E-017   0.19819E-018  -0.12366E-003
     540    0.55154E-002   0.23887E-002   0.13094E-002  -0.11367E-018   0.21641E-018  -0.25634E-003
     541    0.54804E-002   0.23413E-002   0.12091E-002  -0.13553E-019  -0.47133E-018  -0.40878E-003
     542    0.54166E-002   0.22768E-002   0.10886E-002   0.11011E-017  -0.69877E-018  -0.58673E-003
     543    0.52986E-002   0.21860E-002   0.94700E-003  -0.18623E-017  -0.80981E-018  -0.78876E-003
     544    0.62376E-002   0.24197E-002   0.67569E-003  -0.68988E-017  -0.10769E-017  -0.51113E-003
     545    0.61524E-002   0.21828E-002   0.84182E-004  -0.31380E-017   0.11167E-018  -0.68907E-004
     546    0.57816E-002   0.25458E-002   0.14921E-002   0.21752E-017  -0.83523E-019  -0.32967E-004
     547    0.59257E-002   0.24388E-002   0.10421E-002  -0.29739E-017  -0.46429E-017  -0.14041E-003
     548    0.48717E-002   0.17031E-002  -0.58407E-005   0.28095E-017  -0.47466E-017   0.79314E-003
     549    0.51052E-002   0.16000E-002  -0.53376E-003  -0.10432E-016   0.36824E-017   0.55293E-003
     550    0.52018E-002   0.16060E-002  -0.61334E-003  -0.85932E-017   0.39593E-017   0.45960E-003
     551    0.52234E-002   0.15986E-002  -0.65597E-003  -0.36259E-017   0.68160E-018   0.34367E-003
     552    0.51933E-002   0.15826E-002  -0.67172E-003  -0.22305E-016   0.26467E-017   0.23575E-003
     553    0.51665E-002   0.15714E-002  -0.67669E-003  -0.24665E-016   0.76065E-018   0.14628E-003
     554    0.51434E-002   0.15632E-002  -0.67704E-003  -0.12455E-016  -0.12929E-017   0.69682E-004
     555    0.51348E-002   0.15601E-002  -0.67738E-003  -0.95621E-017  -0.23879E-017   0.70809E-006
     556    0.51448E-002   0.15635E-002  -0.67765E-003  -0.85065E-017  -0.21388E-017  -0.68916E-004
     557    0.51689E-002   0.15722E-002  -0.67703E-003  -0.30395E-016  -0.27272E-017  -0.14699E-003
     558    0.51990E-002   0.15848E-002  -0.67100E-003  -0.25741E-016  -0.10197E-017  -0.23902E-003
     559    0.52184E-002   0.15976E-002  -0.65384E-003  -0.10685E-016   0.13929E-017  -0.34639E-003
     560    0.52023E-002   0.16063E-002  -0.61283E-003  -0.18367E-016  -0.67679E-018  -0.45964E-003
     561    0.61967E-002   0.23482E-002   0.51253E-003  -0.13021E-016  -0.50459E-017  -0.80162E-004
     562    0.61716E-002   0.21501E-002  -0.28293E-004  -0.88652E-017  -0.16808E-017   0.28686E-003
     563    0.57412E-002   0.25895E-002   0.16573E-002  -0.59916E-018   0.41802E-018   0.14455E-003
     564    0.50398E-002   0.16133E-002  -0.43036E-003   0.48459E-017  -0.57713E-017   0.82524E-003
     565    0.60764E-002   0.26838E-002   0.15916E-002  -0.60717E-017   0.70323E-018   0.16573E-003
     566    0.48038E-002   0.18848E-002   0.58138E-003   0.84534E-018   0.22183E-017   0.11038E-002
     567    0.49393E-002   0.15874E-002  -0.40389E-003   0.58210E-017  -0.22193E-017   0.58452E-003
     568    0.52031E-002   0.16654E-002  -0.44479E-003   0.12569E-016   0.16511E-017  -0.88993E-003
     569    0.57362E-002   0.19189E-002  -0.25368E-003   0.57781E-018   0.26108E-017  -0.32017E-003
     570    0.49564E-002   0.16750E-002  -0.17060E-003  -0.53364E-017   0.45089E-017  -0.75479E-003
     571    0.51516E-002   0.16341E-002  -0.48265E-003   0.44067E-017   0.22710E-017   0.92511E-003
     572    0.49165E-002   0.16544E-002  -0.18955E-003   0.35344E-017  -0.64737E-018   0.73490E-003
     573    0.48084E-002   0.18805E-002   0.56445E-003  -0.26039E-017   0.66063E-018  -0.10976E-002
     574    0.49410E-002   0.15890E-002  -0.40095E-003   0.15269E-016   0.55989E-017  -0.58544E-003
     575    0.67503E-002   0.27649E-002   0.11493E-002  -0.18962E-017  -0.75796E-019   0.26176E-003
     576    0.47151E-002   0.20451E-002   0.11280E-002   0.42143E-018   0.80824E-018   0.13096E-002
     577    0.49536E-002   0.15857E-002  -0.42318E-003   0.12051E-016   0.28302E-017   0.42929E-003
     578    0.49015E-002   0.21679E-002   0.12926E-002   0.27685E-018   0.46927E-019   0.11363E-002
     579    0.50839E-002   0.22722E-002   0.14080E-002  -0.82875E-018   0.10667E-017   0.92682E-003
     580    0.52104E-002   0.23545E-002   0.15167E-002  -0.14595E-017   0.58274E-018   0.71437E-003
     581    0.53003E-002   0.24197E-002   0.16130E-002  -0.14452E-017   0.15028E-018   0.51548E-003
     582    0.53517E-002   0.24643E-002   0.16892E-002  -0.14490E-017   0.40899E-018   0.33243E-003
     583    0.53798E-002   0.24912E-002   0.17379E-002  -0.61964E-018   0.34715E-018   0.16301E-003
     584    0.53884E-002   0.24999E-002   0.17543E-002  -0.11008E-017   0.34840E-018   0.44282E-006
     585    0.53805E-002   0.24913E-002   0.17376E-002  -0.12572E-017   0.47514E-018  -0.16185E-003
     586    0.53549E-002   0.24653E-002   0.16890E-002  -0.28401E-018   0.71171E-018  -0.33194E-003
     587    0.53003E-002   0.24200E-002   0.16139E-002  -0.48975E-018   0.10723E-017  -0.51442E-003
     588    0.52159E-002   0.23559E-002   0.15154E-002  -0.74874E-018   0.82485E-018  -0.71343E-003
     589    0.50842E-002   0.22710E-002   0.14045E-002  -0.17789E-017   0.10704E-017  -0.92645E-003
     590    0.49121E-002   0.21672E-002   0.12799E-002  -0.16166E-017   0.81996E-018  -0.11329E-002
     591    0.47186E-002   0.20395E-002   0.11086E-002  -0.13439E-017  -0.33853E-018  -0.13053E-002
     592    0.67773E-002   0.27701E-002   0.11374E-002  -0.64706E-017   0.15481E-017  -0.75506E-003
     593    0.50479E-002   0.15627E-002  -0.58295E-003  -0.27595E-017   0.46172E-017   0.42897E-003
     594    0.51042E-002   0.15364E-002  -0.71455E-003  -0.14074E-016   0.52606E-017   0.37262E-003
     595    0.51183E-002   0.15073E-002  -0.81159E-003  -0.28964E-016   0.13183E-017   0.28984E-003
     596    0.51071E-002   0.14784E-002  -0.88319E-003  -0.24141E-016  -0.67765E-017   0.20387E-003
     597    0.50910E-002   0.14566E-002  -0.92936E-003  -0.38538E-016  -0.16032E-017   0.12735E-003
     598    0.50792E-002   0.14432E-002  -0.95578E-003  -0.13405E-016   0.73967E-018   0.61000E-004
     599    0.50749E-002   0.14387E-002  -0.96441E-003  -0.21776E-016   0.30819E-017   0.15395E-006
     600    0.50799E-002   0.14433E-002  -0.95612E-003  -0.79032E-017   0.26774E-017  -0.60906E-004
     601    0.50930E-002   0.14571E-002  -0.92976E-003  -0.45283E-016   0.16822E-017  -0.12835E-003
     602    0.51082E-002   0.14788E-002  -0.88302E-003  -0.23179E-016   0.38359E-018  -0.20570E-003
     603    0.51162E-002   0.15066E-002  -0.81147E-003  -0.27797E-016   0.12178E-017  -0.29090E-003
     604    0.51018E-002   0.15364E-002  -0.71212E-003  -0.29912E-016   0.26720E-017  -0.37297E-003
     605    0.50499E-002   0.15639E-002  -0.58155E-003  -0.27762E-017  -0.73912E-018  -0.42913E-003
     606    0.49518E-002   0.15849E-002  -0.42344E-003   0.52834E-017  -0.12348E-017  -0.42979E-003
     607    0.67960E-002   0.27656E-002   0.11057E-002   0.69788E-017   0.12570E-016  -0.23610E-003
     608    0.67241E-002   0.31336E-002   0.22292E-002  -0.78946E-017   0.50602E-017  -0.32374E-003
     609    0.48346E-002   0.16042E-002  -0.25117E-003   0.11786E-016  -0.92716E-017  -0.35276E-003
     610    0.68551E-002   0.32036E-002   0.22980E-002   0.80216E-017   0.42693E-017   0.25726E-003
     611    0.45977E-002   0.18630E-002   0.72524E-003  -0.16266E-017   0.81496E-018  -0.13370E-002
     612    0.81876E-002   0.36604E-002   0.22708E-002  -0.77810E-017   0.39857E-017   0.80708E-003
     613    0.61648E-002   0.21584E-002   0.19706E-005  -0.12835E-017   0.33595E-017  -0.15390E-002
     614    0.43679E-002   0.18470E-002   0.90914E-003   0.45817E-017  -0.98132E-018  -0.20074E-002
     615    0.28930E-002   0.12059E-002   0.55237E-003  -0.77939E-018   0.34088E-017  -0.14926E-002
     616    0.28426E-002   0.96539E-003  -0.84308E-004  -0.13518E-016   0.26946E-018  -0.81576E-003
     617    0.33542E-002   0.11236E-002  -0.14380E-003  -0.23418E-017   0.12221E-016  -0.69532E-003
     618    0.38423E-002   0.12978E-002  -0.13428E-003   0.11077E-016   0.62942E-017  -0.55672E-003
     619    0.42377E-002   0.14440E-002  -0.11202E-003   0.24967E-016   0.10206E-016  -0.42819E-003
     620    0.45349E-002   0.15509E-002  -0.10384E-003   0.32439E-016  -0.55252E-018  -0.31143E-003
     621    0.47540E-002   0.16267E-002  -0.10614E-003   0.31030E-016  -0.11697E-016  -0.19917E-003
     622    0.80848E-002   0.36402E-002   0.23157E-002   0.47738E-017   0.43501E-017   0.13980E-002
     623    0.60549E-002   0.20496E-002  -0.19894E-003   0.28140E-017   0.55737E-017  -0.11245E-002
     624    0.42866E-002   0.17155E-002   0.61494E-003  -0.58495E-017  -0.10501E-017  -0.16076E-002
     625    0.27262E-002   0.10851E-002   0.37420E-003  -0.41311E-017  -0.35010E-018  -0.11840E-002
     626    0.22655E-002   0.77356E-003  -0.55382E-004  -0.38427E-017   0.22470E-017  -0.57696E-003
     627    0.26545E-002   0.90703E-003  -0.63025E-004  -0.27214E-017   0.25771E-017  -0.50545E-003
     628    0.30912E-002   0.10701E-002  -0.33741E-004  -0.18332E-017   0.78876E-017  -0.46544E-003
     629    0.35582E-002   0.12564E-002   0.31550E-004  -0.65610E-019   0.35260E-017  -0.47908E-003
     630    0.40994E-002   0.14826E-002   0.13654E-003  -0.10241E-018   0.18262E-017  -0.59784E-003
     631    0.48037E-002   0.18142E-002   0.37964E-003  -0.77572E-018   0.66357E-018  -0.91349E-003
     632    0.45281E-002   0.21656E-002   0.16594E-002  -0.51622E-018   0.93599E-018   0.16468E-002
     633    0.45633E-002   0.22229E-002   0.17877E-002  -0.27121E-018   0.97440E-018   0.14536E-002
     634    0.46987E-002   0.22972E-002   0.18647E-002  -0.93513E-019  -0.23395E-018   0.12480E-002
     635    0.48620E-002   0.23800E-002   0.19382E-002  -0.10533E-017  -0.71191E-018   0.10274E-002
     636    0.49984E-002   0.24547E-002   0.20150E-002  -0.10791E-017  -0.11751E-017   0.80704E-003
     637    0.50997E-002   0.25148E-002   0.20854E-002  -0.12420E-017  -0.44353E-018   0.59320E-003
     638    0.51660E-002   0.25576E-002   0.21414E-002  -0.34794E-018  -0.39675E-018   0.38848E-003
     639    0.52021E-002   0.25827E-002   0.21770E-002  -0.59358E-018  -0.22423E-018   0.19209E-003
     640    0.52140E-002   0.25912E-002   0.21894E-002  -0.59924E-018  -0.19291E-018   0.53798E-006
     641    0.52029E-002   0.25830E-002   0.21771E-002  -0.85547E-018   0.81380E-019  -0.19121E-003
     642    0.51666E-002   0.25577E-002   0.21412E-002  -0.35844E-018   0.56200E-019  -0.38773E-003
     643    0.51016E-002   0.25155E-002   0.20855E-002  -0.28300E-018   0.12745E-018  -0.59271E-003
     644    0.50000E-002   0.24553E-002   0.20152E-002  -0.95315E-018   0.37907E-018  -0.80679E-003
     645    0.48634E-002   0.23800E-002   0.19367E-002  -0.71981E-018   0.55478E-018  -0.10263E-002
     646    0.47043E-002   0.22973E-002   0.18594E-002  -0.53020E-018  -0.16047E-018  -0.12472E-002
     647    0.45657E-002   0.22207E-002   0.17792E-002  -0.12077E-017   0.38353E-018  -0.14539E-002
     648    0.45290E-002   0.21616E-002   0.16470E-002  -0.28987E-019  -0.12230E-017  -0.16456E-002
     649    0.49896E-002   0.20208E-002   0.78404E-003  -0.29329E-018  -0.93045E-019  -0.15394E-002
     650    0.80849E-002   0.35806E-002   0.21455E-002  -0.45060E-017   0.20979E-017  -0.13861E-002
     651    0.59744E-002   0.19937E-002  -0.27809E-003  -0.80755E-017   0.21424E-017   0.11797E-002
     652    0.42294E-002   0.16992E-002   0.62547E-003  -0.49966E-017   0.49099E-017   0.16362E-002
     653    0.27562E-002   0.10945E-002   0.37093E-003   0.39957E-018   0.28118E-018   0.11782E-002
     654    0.22206E-002   0.76137E-003  -0.45216E-004   0.58482E-017  -0.49258E-019   0.57294E-003
     655    0.26394E-002   0.90194E-003  -0.62434E-004   0.36191E-017   0.22559E-017   0.51086E-003
     656    0.31027E-002   0.10719E-002  -0.40027E-004  -0.37114E-021  -0.20745E-017   0.46807E-003
     657    0.35629E-002   0.12587E-002   0.33348E-004  -0.10774E-017  -0.18187E-017   0.47983E-003
     658    0.41072E-002   0.14861E-002   0.13889E-003  -0.11276E-017   0.22644E-017   0.59894E-003
     659    0.48144E-002   0.18192E-002   0.38340E-003   0.20893E-018  -0.12157E-017   0.91542E-003
     660    0.49946E-002   0.20252E-002   0.79158E-003   0.45840E-018   0.18755E-018   0.15480E-002
     661    0.49270E-002   0.16347E-002  -0.25650E-003  -0.31283E-017   0.44974E-017   0.18299E-003
     662    0.49765E-002   0.15853E-002  -0.44717E-003   0.91515E-017   0.17454E-018   0.23976E-003
     663    0.50164E-002   0.15279E-002  -0.65098E-003   0.47023E-017   0.44551E-017   0.24828E-003
     664    0.50396E-002   0.14684E-002  -0.84416E-003  -0.24937E-016   0.55649E-017   0.21980E-003
     665    0.50461E-002   0.14128E-002  -0.10097E-002  -0.39109E-016   0.42474E-017   0.17268E-003
     666    0.50431E-002   0.13670E-002  -0.11373E-002  -0.44132E-016   0.13542E-017   0.12232E-003
     667    0.50365E-002   0.13339E-002  -0.12253E-002  -0.35849E-016  -0.34641E-017   0.76414E-004
     668    0.50315E-002   0.13143E-002  -0.12764E-002  -0.30468E-016  -0.26611E-017   0.36455E-004
     669    0.50298E-002   0.13078E-002  -0.12931E-002  -0.36373E-017  -0.24903E-017   0.79676E-007
     670    0.50319E-002   0.13144E-002  -0.12764E-002  -0.24760E-016  -0.10602E-017  -0.36518E-004
     671    0.50371E-002   0.13342E-002  -0.12251E-002  -0.43636E-016  -0.29126E-017  -0.76975E-004
     672    0.50431E-002   0.13673E-002  -0.11365E-002  -0.31052E-016  -0.42961E-017  -0.12320E-003
     673    0.50456E-002   0.14131E-002  -0.10083E-002  -0.40419E-016  -0.48721E-017  -0.17335E-003
     674    0.50389E-002   0.14687E-002  -0.84264E-003  -0.37081E-016  -0.34254E-017  -0.21983E-003
     675    0.50164E-002   0.15285E-002  -0.64928E-003  -0.12750E-016  -0.34593E-017  -0.24804E-003
     676    0.49764E-002   0.15858E-002  -0.44552E-003   0.36753E-017  -0.38536E-017  -0.24001E-003
     677    0.49274E-002   0.16351E-002  -0.25579E-003   0.15383E-018   0.56957E-018  -0.18390E-003
     678    0.48983E-002   0.16766E-002  -0.10806E-003   0.25253E-016  -0.58386E-017  -0.91158E-004
     679    0.82575E-002   0.36560E-002   0.21881E-002   0.33262E-017   0.61982E-017  -0.83052E-003
     680    0.62066E-002   0.21704E-002  -0.54074E-005   0.91301E-017   0.20110E-017   0.15682E-002
     681    0.46117E-002   0.18915E-002   0.79253E-003   0.69016E-017   0.77084E-017   0.19836E-002
     682    0.32279E-002   0.12941E-002   0.46945E-003   0.15473E-016  -0.76063E-018   0.15326E-002
     683    0.29090E-002   0.98771E-003  -0.86951E-004  -0.62417E-017   0.94931E-017   0.80442E-003
     684    0.33710E-002   0.11364E-002  -0.12429E-003  -0.57474E-017   0.22145E-017   0.68030E-003
     685    0.38525E-002   0.13031E-002  -0.12937E-003  -0.13735E-016   0.21377E-018   0.55246E-003
     686    0.42372E-002   0.14444E-002  -0.11046E-003  -0.20078E-016   0.62949E-017   0.42647E-003
     687    0.45339E-002   0.15509E-002  -0.10282E-003  -0.12860E-016  -0.10327E-017   0.31089E-003
     688    0.47563E-002   0.16276E-002  -0.10595E-003  -0.64292E-017  -0.23723E-017   0.19831E-003
     689    0.48998E-002   0.16774E-002  -0.10727E-003  -0.48994E-017  -0.18393E-017   0.90324E-004
     690    0.53284E-002   0.22175E-002   0.10073E-002  -0.28578E-017  -0.24536E-017   0.41261E-004
     691    0.53539E-002   0.21470E-002   0.78047E-003  -0.22611E-017   0.53999E-020  -0.91436E-005
     692    0.56121E-002   0.22996E-002   0.95821E-003   0.94683E-018  -0.85637E-018   0.72704E-004
     693    0.56001E-002   0.23003E-002   0.97211E-003   0.77586E-018  -0.10737E-017  -0.71759E-005
     694    0.56096E-002   0.23027E-002   0.96961E-003   0.19074E-017   0.15209E-017  -0.88164E-004
     695    0.53369E-002   0.22248E-002   0.10198E-002   0.90560E-017  -0.85436E-018  -0.15322E-004
     696    0.53120E-002   0.20017E-002   0.40722E-003   0.17116E-017  -0.24790E-017   0.44236E-006
     697    0.52780E-002   0.20105E-002   0.46633E-003  -0.16921E-017  -0.39279E-017  -0.26008E-005
     698    0.53012E-002   0.20186E-002   0.46627E-003   0.31807E-017   0.78937E-018  -0.17008E-005
     699    0.53866E-002   0.20354E-002   0.42870E-003   0.45483E-017   0.11215E-017   0.41737E-005
     700    0.54773E-002   0.20111E-002   0.26884E-003   0.10701E-016   0.54938E-018   0.38393E-004
     701    0.54019E-002   0.22789E-002   0.11093E-002   0.53015E-018  -0.49485E-018   0.11336E-003
     702    0.53518E-002   0.22324E-002   0.10265E-002   0.11802E-016  -0.27824E-017   0.49432E-004
     703    0.54292E-002   0.21768E-002   0.79007E-003   0.14396E-016  -0.63127E-019  -0.40103E-004
     704    0.55312E-002   0.23116E-002   0.10734E-002   0.45529E-017   0.26329E-017   0.17376E-003
     705    0.58238E-002   0.22929E-002   0.72733E-003  -0.70617E-018   0.74028E-018  -0.21125E-003
     706    0.55724E-002   0.19672E-002   0.48310E-004   0.57729E-017   0.73930E-017   0.89427E-004
     707    0.54147E-002   0.23036E-002   0.11669E-002   0.36472E-017  -0.25404E-017   0.15966E-003
     708    0.54068E-002   0.22638E-002   0.10612E-002   0.19203E-017  -0.49554E-018   0.26130E-004
     709    0.55631E-002   0.21945E-002   0.70686E-003   0.14931E-016  -0.47691E-017  -0.62218E-004
     710    0.57689E-002   0.22084E-002   0.54071E-003   0.34571E-017   0.29644E-017  -0.22807E-003
     711    0.56738E-002   0.23181E-002   0.94925E-003  -0.16195E-017   0.58134E-018  -0.17306E-004
     712    0.56615E-002   0.23274E-002   0.98823E-003  -0.31695E-017   0.25066E-018  -0.12896E-005
     713    0.56752E-002   0.23227E-002   0.96103E-003   0.18917E-017  -0.19593E-018   0.16549E-004
     714    0.57006E-002   0.23030E-002   0.87937E-003  -0.22047E-017   0.68179E-018   0.51204E-004
